Gene_name	Chr	Start	End	Strand	meRIP_WT	RNAPII_WTmean_GB	RNAPII_WTmean_PR	PausIndex_WT	cheRNA_WT_mean	WT_Pull
Tnpo2	chr8	85034914	85059583	+	0.325315982783783	1.31359958840246e-06	5.69533673860897e-06	4.33567183553656	3.21932064372305e-06	3.52
Vps35	chr8	85258391	85301497	-	0.641498454721542	7.59115723017967e-07	4.54040612196133e-06	5.98117781556458	1.87114522686033e-06	3.74
Gpt2	chr8	85490616	85529558	+	0.525277852889234	6.77349897574415e-07	2.53867893416562e-06	3.74795795091519	8.18948441430849e-07	2.36
Neto2	chr8	85634587	85693009	-	0.892453900481351	4.3113656561508e-07	4.90360611858029e-07	1.13736725429089	1.66518700072383e-07	1.72
Itfg1	chr8	85715556	85842949	-	0.963413306338546	4.68594779098666e-07	4.09036019882789e-06	8.7289922578643	6.00806224288184e-07	0.78
Phkb	chr8	85839001	86062642	+	0.874172253038516	4.23422414096555e-07	4.06468236170292e-06	9.59959186472361	7.0580221418293e-07	3.1
Lonp2	chr8	86622042	86718636	+	0.74887652540951	4.32138970648361e-07	1.87507872981044e-06	4.33906418344349	7.17558511692885e-07	3.44
N4bp1	chr8	86839138	86887258	-	0.751640142856186	1.08536111059963e-06	2.7899218384721e-06	2.57050101687424	2.25225118907248e-06	3.62
Zfp423	chr8	87659809	87961595	-	0.322582319528008	6.3399438983722e-07	2.1468072366842e-06	3.38616125173505	7.70718475340983e-07	4.76
Heatr3	chr8	88135884	88173952	+	0.312791011064751	6.06060553010825e-07	3.30367745420073e-06	5.45106827657487	1.16102529429123e-06	3.56
Papd5	chr8	88197212	88261722	+	0.435325437772825	5.63262467892562e-07	5.43208304834271e-06	9.64396415168006	1.06337274737575e-06	2.94
Brd7	chr8	88330310	88364191	-	0.457476697500796	6.4906356613616e-07	2.44669528716662e-06	3.76957730308553	1.38351738767669e-06	3.02
Cyld	chr8	88695027	88753946	+	0.898913791803464	4.36994220536348e-07	1.53347849534936e-06	3.50915051797993	5.09604236551477e-07	3.26
Chd9	chr8	90826834	91056508	+	1.0066162501883	7.37665471855143e-07	2.44193074742857e-06	3.31034980027925	1.42063472300417e-06	7.68
Rbl2	chr8	91068056	91125844	+	0.457104321568662	5.55910218979192e-07	1.29176467051897e-06	2.32369297490342	4.06028810030422e-07	2.36
Aktip	chr8	91109780	91137494	-	0.396590937641028	8.42348381011046e-07	9.22318176473715e-07	1.09493672364715	1.02336827335638e-06	3.64
Fto	chr8	91311524	91670433	+	0.544361271972913	4.36947406904219e-07	1.58905660372254e-06	3.63672281518052	7.1672598933469e-07	3.8
Amfr	chr8	93969587	94014640	-	0.546515079191429	4.35793929335052e-07	1.36511785338542e-06	3.13248478579855	2.89873564855948e-07	2.84
Ogfod1	chr8	94035197	94069922	+	0.631792504834567	5.56996689981839e-07	3.05491625637793e-06	5.48462192203967	7.14843019999369e-07	2.8
Bbs2	chr8	94065953	94100811	-	0.360728760888828	5.56219949908154e-07	3.40225083101151e-06	6.11673643056727	3.13365003620034e-07	1.14
Nup93	chr8	94212600	94317066	+	0.446389316856617	6.22063755223168e-07	3.68698987264049e-06	5.92702892859875	1.42347814389795e-06	2.52
Cpne2	chr8	94531027	94572529	+	0.475293794634202	3.34598528519101e-07	6.77466128749681e-07	2.02471341326	2.32236592877483e-08	1.32
Fam192a	chr8	94572939	94603726	-	0.386461891102797	6.3163697207414e-07	2.65146146775638e-06	4.19776166529587	1.28844448638153e-06	3.66
Rspry1	chr8	94599940	94662276	+	0.688998660061754	4.20171681486855e-07	2.59003460841555e-06	6.16422934370597	7.44627010310356e-07	8.22
Kifc3	chr8	95097827	95144540	-	0.556868917572631	4.79070742227042e-07	1.30098046597059e-06	2.71563331111134	7.03332925256694e-07	3
Mmp15	chr8	95350295	95376293	+	0.491265685888535	4.47719328925309e-07	1.14474502076159e-06	2.55683627398754	1.13531777621311e-07	1.84
Csnk2a2	chr8	95444095	95490820	-	0.312885832603642	9.18610333681168e-07	2.02546542405179e-06	2.20492340417628	2.70017471902098e-06	3.54
Cnot1	chr8	95717450	95809462	-	0.536169820850228	1.20617616658758e-06	4.2185205628624e-06	3.49743319402265	4.11472771270404e-06	2.8
Got2	chr8	95862136	95890365	-	0.427067288521482	7.18374037230357e-07	2.48829306035013e-06	3.46378478535162	9.92389934156779e-07	3.5
Cmtm4	chr8	104346190	104397807	-	0.390347759358646	6.49022931264696e-07	2.03619312555265e-06	3.13732077476044	1.25232461673975e-06	2.82
Dync1li2	chr8	104415673	104445047	-	0.37456768018041	7.20493966721087e-07	2.06013023503805e-06	2.85933030697473	1.26874717690293e-06	2.8
Terb1	chr8	104444718	104511887	-	0.942495553960727	3.57818785214214e-07	2.21679337506669e-06	6.19529624119531	1.20413216291334e-07	0.96
Cbfb	chr8	105168673	105219989	+	0.509868545190822	5.96689797445324e-07	2.76099136765833e-06	4.62718045369517	1.07724258960682e-06	3.22
D230025D16Rik	chr8	105223187	105255053	+	0.451579610189127	8.73916286460825e-07	6.15046048550494e-06	7.03781424009501	2.07786448396431e-06	3.84
Kctd19	chr8	105380806	105415502	-	0.829427517826208	3.90742755327374e-07	9.03145606726361e-07	2.31135598654845	2.49560460698812e-08	0.72
Zdhhc1	chr8	105470424	105498870	-	0.350926107186883	5.13245164277828e-07	1.12069350048103e-06	2.18354419774792	2.29318214912279e-07	1.4
Atp6v0d1	chr8	105522469	105568040	-	0.343217772493705	5.23159364643238e-07	2.60119000473605e-06	4.97207960046725	6.3373589939985e-07	3.12
Ctcf	chr8	105634537	105684922	+	0.517900198889203	8.67530712085735e-07	4.95938310018279e-06	5.71666574000515	2.33866824945178e-06	3.6
Ranbp10	chr8	105766307	105829350	-	0.474947611392777	5.33954191030694e-07	2.65134705696122e-06	4.96549535802559	6.15697430098284e-07	2.92
Pskh1	chr8	105898473	105933802	+	0.440277603955017	6.73350949353345e-07	3.37443451978834e-06	5.01140530510723	7.10465779306563e-07	3.04
Slc12a4	chr8	105941589	105968115	-	0.374181205445904	7.64926243431277e-07	4.38850752167074e-06	5.73716428133638	2.12863520549262e-06	3.62
Dus2	chr8	106009477	106055840	+	0.475618119925331	4.8216556204108e-07	2.89565699907045e-06	6.00552429919029	2.82008269040567e-07	1.34
Nfatc3	chr8	106057602	106132537	+	0.650428970133552	7.36088988616222e-07	4.14528179079111e-06	5.63149545082022	1.1434538338114e-06	3.76
Slc7a6	chr8	106166874	106200704	+	0.594569786889309	4.94187643985139e-07	1.89913025009101e-06	3.8429334954156	5.01908179958692e-07	0.96
Prmt7	chr8	106209053	106253694	+	0.402710622348394	6.88332994031998e-07	4.91341853371987e-06	7.13814182426284	1.20617900922057e-06	3.02
Cdh3	chr8	106508851	106558911	+	0.693468639966032	5.86432054135034e-07	2.14766262632349e-06	3.66225313091252	6.99060522018551e-07	5.02
Cdh1	chr8	106601349	106672247	+	0.547896997161813	1.14683209569887e-06	4.93336203067234e-06	4.30172999968752	2.41428642213666e-06	3.12
Tango6	chr8	106681067	106853439	+	0.59201477000199	4.98039496027541e-07	4.46596872786527e-06	8.96709751633494	3.92501942561566e-07	5.9
Cirh1a	chr8	106891639	106925094	+	0.277457598680417	9.41934378606738e-07	5.26186726794405e-06	5.58623550371645	1.76556924583091e-06	3.58
Sntb2	chr8	106933749	107016192	+	0.608031367540422	7.54669505309358e-07	4.05871919994011e-06	5.37814125439763	1.42426887761981e-06	7.8
Terf2	chr8	107067401	107098545	-	0.585828404503911	9.19430670548529e-07	2.63964955502592e-06	2.87096095396852	1.87687373719494e-06	3.04
Cyb5b	chr8	107148660	107189470	+	0.645671322770321	7.78830571913908e-07	2.58980578682523e-06	3.32524926501153	1.22623502155479e-06	3.24
Nfat5	chr8	107291469	107381517	+	0.743796356211451	5.65739055473086e-07	3.84062920057065e-06	6.78869376864748	1.31823010241608e-06	3
Wwp2	chr8	107434397	107560595	+	0.378624733546644	5.23683726307844e-07	4.98742823299628e-06	9.52374111022968	5.23672080735567e-07	0.66
Zfhx3	chr8	108712643	108963636	+	0.82652310702843	5.1916446530925e-07	1.18126497018257e-06	2.27531938165091	4.77879586821494e-07	4.88
Ist1	chr8	109669320	109695294	-	0.446548014958998	5.98064706761479e-07	3.30507494945482e-06	5.52628321331952	1.12372548888411e-06	3.46
Ap1g1	chr8	109776582	109866210	+	0.627281467230489	6.33632006671763e-07	3.54019904447343e-06	5.58715312231274	1.18090414657248e-06	3.88
Phlpp2	chr8	109866602	109946671	+	0.802660171471397	3.88359120113655e-07	1.70075492608369e-06	4.37933561489674	2.31035391156632e-07	7.22
Vac14	chr8	110616637	110722398	+	0.309540253502111	6.84843271041068e-07	4.7756146794141e-06	6.9732957617506	1.84001467096991e-06	3.3
Il34	chr8	110739828	110807924	-	0.418777142858646	4.16291114702878e-07	9.30220939105408e-07	2.23454430385655	3.12973305583559e-08	0.54
Sf3b3	chr8	110808491	110848803	-	0.28468565887271	1.66640418715378e-06	5.82923144281597e-06	3.49808977182919	6.48847862694421e-06	3.5
Cog4	chr8	110844599	110884234	+	0.397708112953308	6.57613831207819e-07	5.57213978754183e-06	8.47327036493082	1.17761064789427e-06	3.54
Fuk	chr8	110880455	110904488	-	0.237986221377645	6.72203282831251e-07	1.78948593939389e-06	2.66212020247322	9.52534752520006e-07	1.28
St3gal2	chr8	110917864	110974497	+	0.575956500585126	5.8369499390623e-07	1.5227507938485e-06	2.60881249581717	1.70335583581815e-07	1.94
Ddx19a	chr8	110972990	110999823	-	0.341053261734938	6.96161260658258e-07	3.26011013178734e-06	4.68298125164955	1.16436486093967e-06	2.9
Ddx19b	chr8	111001185	111033751	-	0.428920435688581	6.62828411853088e-07	1.27139347874685e-06	1.91813364667392	5.47373470961121e-07	2.84
Aars	chr8	111031841	111057569	+	0.408550027441474	9.66451100940226e-07	4.02208483972397e-06	4.16170547667753	2.56201869671792e-06	2.68
Pdpr	chr8	111092744	111137144	+	0.420392840381639	5.43635120720419e-07	1.81841641020766e-06	3.34492077663767	6.21737980355588e-07	2.34
Rfwd3	chr8	111268943	111302222	-	0.557815703318553	8.07123254477311e-07	5.69619212824825e-06	7.05740058491695	1.73099767688351e-06	3.24
Znrf1	chr8	111534639	111628030	+	0.598962980393207	7.75641933805042e-07	2.66652601417565e-06	3.43783116662422	1.44958018677656e-06	4.46
Zfp1	chr8	111641442	111673011	+	0.528762102418622	7.67122600945431e-07	4.90063682055496e-06	6.38833585989414	9.75498936236973e-07	3.08
Bcar1	chr8	111708473	111745849	-	0.347563722821149	8.15209911775455e-07	1.84626266979183e-06	2.26476965395432	1.12397077165619e-06	1.54
Cfdp1	chr8	111766472	111856310	-	0.492807546819587	7.66429238294835e-07	2.28190056291596e-06	2.97731408054418	1.07118913240208e-06	3.08
Tmem231	chr8	111910017	111935791	-	0.38335561243938	6.7338492536168e-07	1.90389478982905e-06	2.8273498828422	2.9463913971954e-07	1.38
Adat1	chr8	111964907	111994302	-	0.749214388611226	8.38907971415723e-07	4.27421308203073e-06	5.09497254486408	9.83306530696001e-07	3.34
Adamts18	chr8	113696136	113850839	-	0.534230217574081	2.95287984819684e-07	4.02057293367472e-07	1.3615768809997	4.68197636075725e-09	2.18
Cdyl2	chr8	116566723	116734991	-	0.661692355425903	7.08731756147571e-07	1.89664854360732e-06	2.67611621344141	1.26075967073823e-06	0.64
Gan	chr8	117156134	117207186	+	0.354793805992615	5.03659349473578e-07	3.6015114930191e-06	7.15068924419527	3.18923489241235e-07	2.72
Cmip	chr8	117255018	117463506	+	0.467385936224255	6.37933119326413e-07	2.81257586349858e-06	4.40888829610908	1.11428142782322e-06	2.82
Plcg2	chr8	117496274	117637142	+	0.508790613491453	4.03660100411772e-07	1.1629477900745e-06	2.88100753304124	1.83213377904317e-07	2.36
Cdh13	chr8	118281610	119326927	+	0.505282850928572	3.33334494232444e-07	7.27195486155209e-07	2.18157886068675	9.14399231761299e-08	1.96
Necab2	chr8	119444718	119474635	+	0.38323821302607	4.02944938752015e-07	7.87652545061596e-07	1.95473988952705	7.87491191759154e-08	3.98
Mbtps1	chr8	119506150	119560761	-	0.425310270358435	8.19699989845279e-07	7.52998636889966e-06	9.18627115064497	2.48898085100919e-06	3.62
Cotl1	chr8	119807213	119842579	-	0.319016367814387	4.33546532463875e-07	2.03964463247077e-06	4.70455759588095	1.59182104105017e-07	0.9
Usp10	chr8	119908359	119959560	+	0.422656842663122	1.07083931025135e-06	2.45037561567506e-06	2.28827574054963	1.8324787930633e-06	2.92
Gse1	chr8	120486865	120583383	+	0.472696547002467	1.00204412247029e-06	9.58181609484738e-07	0.956226964459988	8.14654840252158e-07	1.92
Emc8-1190005i06rik	chr8	120606599	120670142	-	0.268854516577883	8.54390695919459e-07	5.13607419959806e-06	6.01138826081297	7.88305855140545e-07	3.4
1190005I06Rik	chr8	120606601	120636382	-	0.290878720584052	7.86031213405428e-07	1.58905660372254e-06	2.02162023164202	6.72710669441905e-07	3.06
Fbxo31	chr8	121547442	121580806	-	0.213326809788834	5.87195411719026e-07	2.44832160401102e-06	4.16951760035643	6.57137465358821e-07	2.5
Zcchc14	chr8	121596702	121653933	-	0.496120805177414	5.50453526237846e-07	7.94585507258848e-07	1.44351061331109	5.52445167980801e-07	1.8
Klhdc4	chr8	121794307	121831569	-	0.116276687825908	7.07074565434903e-07	3.55166772481841e-06	5.02304551519807	2.94902438886874e-06	4.46
Slc7a5	chr8	121879145	121909686	-	0.395819717714229	1.16137309374383e-06	6.06110290414578e-06	5.21891107758237	2.95508162655725e-06	3.64
Banp	chr8	121948491	122031260	+	0.414582633565819	7.82631378230704e-07	4.97875454315946e-06	6.36155753736189	1.58990526096179e-06	4.64
Zfpm1	chr8	122280140	122339247	+	0.514144165521761	4.32272366853108e-07	1.19826911747072e-06	2.77202340319364	1.78301194466584e-07	3.34
Zc3h18	chr8	122374608	122419365	+	0.340952255784064	7.58588571966349e-07	4.10453940724687e-06	5.4107582936656	1.59251166713764e-06	3.12
Piezo1	chr8	122479697	122553329	-	0.275993211074066	1.02859432999905e-06	3.60564946470819e-06	3.50541448610894	1.87185482449088e-06	3.76
Acsf3	chr8	122773504	122819881	+	0.350422969663887	3.70040548930155e-07	1.05438769060699e-06	2.8493841922335	3.28555674688011e-07	2.66
Ankrd11	chr8	122881821	123044284	-	0.66462323075016	9.50209005288026e-07	5.42372264253037e-06	5.70792595349729	2.44394614413777e-06	3.4
Spg7	chr8	123063507	123099751	+	0.270668458192749	6.72349112452784e-07	6.53628455878938e-06	9.72156345227331	1.00620994595053e-06	2.86
Fanca	chr8	123266243	123320576	-	0.308942041051317	5.53377337713376e-07	4.88839721300486e-06	8.83375028186793	1.21336951149913e-06	1.04
Spire2	chr8	123330712	123371518	+	0.39315218356814	5.17824845959685e-07	1.20032312913477e-06	2.31800991879834	2.45219371011647e-07	0.7
Tcf25	chr8	123371710	123406174	+	0.268696183628275	6.83896009945942e-07	4.77387395177454e-06	6.98040912996683	1.53207691832778e-06	2.98
Def8	chr8	123440955	123465899	+	0.388590206023699	8.1332172631618e-07	1.95428066364454e-06	2.40283838536586	1.15524723175642e-06	0.8
Afg3l1	chr8	123475861	123505916	+	0.340269494666153	6.22180073607434e-07	4.07018788028509e-06	6.54181651412576	1.05630402363356e-06	3.26
Rab4a	chr8	123803995	123837291	+	0.34150163716013	6.71869073500213e-07	2.45568226102791e-06	3.6550011868155	8.25864577448605e-07	0.6
Nup133	chr8	123895122	123951265	-	0.205685558960935	6.95024532505054e-07	3.81537905826532e-06	5.48956026705083	1.73777186529464e-06	3.54
Abcb10	chr8	123950458	123985122	-	0.515958108791955	4.94140517878545e-07	3.31223673324239e-06	6.70302598836169	5.44968933499453e-07	2.58
Urb2	chr8	124021472	124050504	+	0.555468699140954	9.11415050010686e-07	1.07356026035434e-06	1.17790490769464	2.68379607494064e-06	3.04
Galnt2	chr8	124229393	124347722	+	0.259359196623092	5.07675973600839e-07	2.25048838561851e-06	4.43292277484843	7.05571500525626e-07	3.28
Pgbd5	chr8	124367048	124435936	-	0.403845807799459	4.37774341739408e-07	1.55818653203988e-06	3.55933727373957	3.87341004224419e-07	3.86
Cog2	chr8	124518766	124554008	+	0.240845094435436	5.53328804125565e-07	2.42295705091053e-06	4.37887388627738	8.31243129303643e-07	4.34
2310022B05Rik	chr8	124633755	124665369	-	0.213950384002034	4.3907743254697e-07	2.09382524558987e-06	4.768692468306	2.59367254175312e-07	3
Ttc13	chr8	124669326	124723975	-	0.385391672300358	6.85773530728754e-07	3.73877324171007e-06	5.45190660499388	1.38737737573349e-06	3.34
2810004N23Rik	chr8	124837354	124865029	-	0.835708197647872	7.33666891349546e-07	5.06217891111681e-06	6.8998328407667	2.09386595828749e-06	2.9
Gnpat	chr8	124861032	124892057	+	0.296264414310336	7.58516319574752e-07	5.05361963207516e-06	6.66250613422316	1.78227152162137e-06	4.12
Egln1	chr8	124906586	124951254	-	0.601082035703939	4.43873948594607e-07	1.86988649525275e-06	4.21265204045694	3.25323685899267e-07	2.7
Tsnax	chr8	125010996	125036192	+	0.116582720698472	4.89028617301725e-07	2.35633795701202e-06	4.81840504552352	7.94386700666276e-07	1.5
Rbm34	chr8	126945171	126973079	-	0.44708271537373	8.00025399341045e-07	4.96272019630575e-06	6.20320329878699	1.25374160268638e-06	3.48
Nrp1	chr8	128357072	128507476	+	0.374668646152707	3.27867570909608e-07	5.96210183251537e-07	1.81844816673226	8.98883322933277e-09	4.44
Itgb1	chr8	128683653	128735579	+	0.596660081872642	7.40579689536865e-07	3.51560541857807e-06	4.74709942528483	3.59217531633369e-06	3.8
Alkbh8	chr9	3333230	3387847	+	0.681782753519419	6.81841030809373e-07	2.11028728726322e-06	3.09498430265809	1.31544105182447e-06	3.66
Cwf19l2	chr9	3402084	3481236	+	1.19256510900078	6.91085410446883e-07	3.74624830952212e-06	5.42081811146852	2.00765441332213e-06	3.14
Gucy1a2	chr9	3530348	3907791	+	1.17777967153916	4.19706715243469e-07	2.31051774970526e-06	5.50507691630558	2.10876180925843e-07	3.36
Gria4	chr9	4415892	4798234	-	1.74252495443029	3.90650862199415e-07	7.27195486155209e-07	1.86149719998314	1.04252820053134e-07	6.2
Dync2h1	chr9	6926502	7179046	-	0.794788796467052	4.12695977969561e-07	2.01462331175577e-06	4.88161605467442	3.93815073424614e-07	1.92
Dcun1d5	chr9	7182565	7209031	+	0.551875907622399	7.10722737106712e-07	4.09295631610673e-06	5.75886502909529	2.22927989704964e-06	3.56
Tmem123	chr9	7762076	7796333	+	0.469859598490877	9.65757894921002e-07	3.24550322854871e-06	3.36057644013792	1.98455258584186e-06	2.4
Birc3	chr9	7846698	7875170	-	0.893846299028891	6.43995890319536e-07	2.12155709437888e-06	3.29436433721062	4.38710097638889e-07	2.24
Yap1	chr9	7929998	8006596	-	0.412354122840304	9.571142821731e-07	5.00965456320312e-06	5.23412371595673	2.64253379504819e-06	2.5
9230110C19Rik	chr9	8019671	8044823	-	0.551949100836045	5.58800558830921e-07	2.26857674413626e-06	4.05972526026531	1.48801656088285e-07	3
Cep126	chr9	8074632	8136294	-	1.25956715887184	5.17872620052735e-07	1.68212446195114e-06	3.24814326306699	4.33351732811905e-07	1.32
Pgr	chr9	8897832	8970611	+	1.54270743326685	4.28751175678591e-07	5.17550355032237e-07	1.2071112206587	4.80435476498656e-08	0.74
Arhgap42	chr9	8992952	9241013	-	0.669736997738142	4.69482600703017e-07	1.32069514133274e-06	2.8130864474106	4.3130250622612e-07	1.84
Ccdc82	chr9	13244955	13294353	+	2.17692769007223	4.03972968733877e-07	9.06711524439647e-07	2.24448563299035	2.56628275809299e-07	5.04
Mtmr2	chr9	13747180	13808481	+	0.486644889780203	6.63178986115359e-07	3.4782300795178e-06	5.24478331240847	1.48588741483126e-06	3.26
Sesn3	chr9	14274300	14328134	+	0.583035118268917	4.95381318017834e-07	2.54409999031363e-06	5.13563975422675	7.60974596302014e-07	1.06
Amotl1	chr9	14539965	14617000	-	0.621950143681491	5.62004660146201e-07	1.86663386156395e-06	3.32138502388639	6.65759078283285e-07	1.66
Mre11a	chr9	14782653	14839125	+	0.381995803742121	8.48064593578347e-07	6.83129365873858e-06	8.05515724918362	2.28480417202206e-06	3.68
4931406C07Rik	chr9	15281336	15308448	-	0.691681108272289	5.93997090820818e-07	1.24064872067399e-05	20.8864443925069	2.12951198285066e-07	1.1
Cep295	chr9	15314913	15359788	-	1.1485917698496	1.86715424353464e-06	6.55394522248749e-06	3.51012523211819	3.67356162510621e-06	3.3
Chordc1	chr9	18290266	18316000	+	0.734991848933455	8.12539368657738e-07	3.40995472041388e-06	4.19666400416623	2.69903988642218e-06	3.36
Zfp317	chr9	19620090	19651731	+	1.13106023128236	6.00924334939869e-07	1.92469367642081e-06	3.20288855769737	2.2021473565666e-06	3.36
Zfp26	chr9	20426317	20462160	-	1.19897913813651	9.08214282213642e-07	3.27528908900176e-06	3.60629551103151	2.18055606811109e-06	2.68
Zfp266	chr9	20493067	20523419	-	0.423551424389491	1.36025009743146e-06	4.06847710100653e-06	2.99097725388072	3.62556294913489e-06	3.18
Col5a3	chr9	20768056	20817067	-	0.465792657424214	4.69187229291508e-07	8.33587163163517e-07	1.77666208950799	1.49631967294285e-07	2.58
Tyk2	chr9	21102067	21133275	-	0.323719063941087	7.86689179582224e-07	3.98319759461446e-06	5.06324187238696	1.09592481136908e-06	4.9
Slc44a2	chr9	21318718	21357028	+	0.595205596546593	9.47424144033335e-07	1.75807376209644e-06	1.85563538059315	1.18529257090074e-06	1.86
Ilf3	chr9	21365870	21407363	+	0.286194409887602	1.4224448747645e-06	4.36933495192338e-06	3.07170775433162	4.97303577013096e-06	3.58
Dnm2	chr9	21422907	21509759	+	0.386115067951023	8.35602400566319e-07	2.63596922651747e-06	3.15457354446442	1.17040876931423e-06	4.32
Carm1	chr9	21544893	21591467	+	0.442279741853288	1.17162482055761e-06	2.95320465667351e-06	2.52060608895943	1.87360426249805e-06	2.2
Smarca4	chr9	21614168	21706230	+	0.315747151307739	8.31460518410043e-07	6.28341533763849e-06	7.55708202435628	2.20607858875521e-06	3.48
Ldlr	chr9	21721575	21751919	+	0.300568967428923	1.87495249692641e-06	7.06553241575692e-06	3.76837942685981	4.32128172983746e-06	3.5
Kank2	chr9	21764772	21800546	-	0.509948736551646	1.26047282592096e-06	9.02728814721352e-06	7.16182686494472	2.18383233486979e-06	2.66
Dock6	chr9	21798179	21854635	-	0.541102375380636	1.72979343532375e-06	3.24724395618828e-06	1.8772437736651	4.63635022560867e-06	3.48
Elavl3	chr9	22013004	22054023	-	0.699259253712832	6.79092263976125e-07	4.71290473561435e-06	6.94000651401919	5.58119806789062e-07	1.26
Zfp810	chr9	22274747	22309638	-	1.04894766623677	6.23675805920436e-07	2.16338368915271e-06	3.46876320776936	5.25044109634314e-07	3.48
Anln	chr9	22329213	22391206	-	0.541225186351715	8.89927996837256e-07	7.63130022214544e-06	8.57518838520258	2.3866757026078e-06	5.18
Rp9	chr9	22446310	22470356	-	0.36191660655077	6.19083773088229e-07	3.01571572724395e-06	4.87125629573587	9.96296122166905e-07	1.7
Bbs9	chr9	22473714	22890280	+	0.703601008667846	4.62037373114321e-07	2.01830364026422e-06	4.3682692303872	3.75708633906405e-07	2.78
Dpy19l1	chr9	24409777	24505140	-	0.427785902515951	6.06601634437198e-07	3.74151371814507e-06	6.16799148854326	1.44181184137066e-06	2.94
Tbx20	chr9	24718811	24776303	-	1.11572603298872	6.19479420671168e-07	2.38310000536658e-06	3.84693974625442	7.25211451370039e-07	3.28
Herpud2	chr9	25106129	25153781	-	1.32333254014164	6.09778481353931e-07	5.23596060922876e-06	8.5866601878161	6.78270521908552e-07	3.5
Sept7	chr9	25250438	25310571	+	0.670038365056836	7.79089945283299e-07	4.73510111746019e-06	6.07773357380241	1.99586571810439e-06	4.14
Acad8	chr9	26972137	27001549	-	0.446540462647064	6.4219834034083e-07	4.31960559451785e-06	6.72627959802159	1.44550633948504e-06	3.12
Vps26b	chr9	27002501	27032094	-	0.354403943012353	8.93208201089251e-07	4.6719335304798e-06	5.23050899530755	7.47332316832175e-07	2.16
Ncapd3	chr9	27028174	27097315	+	0.529909793025217	7.55907889778001e-07	4.82968088173804e-06	6.38924523351178	2.11350119395838e-06	3.68
Jam3	chr9	27095383	27157421	-	0.305219895590228	5.53816730852293e-07	1.39079569051039e-06	2.51129229767045	2.64025216038953e-07	2.04
Igsf9b	chr9	27297103	27359549	+	0.4247575124269	6.91610176133798e-07	3.61603393382357e-06	5.22842788988116	1.69002437021273e-06	2.58
Snx19	chr9	30425328	30468726	+	0.70348350584402	4.95244130568849e-07	1.30357658324943e-06	2.63218986917041	5.70755106228678e-07	1.98
Zbtb44	chr9	31028643	31077885	+	0.894335652202941	1.09742864033136e-06	7.81255698806945e-06	7.11896582698125	3.80406633615309e-06	3.3
St14	chr9	31086589	31133799	-	0.583851730234325	7.91937180444873e-07	3.38082537637079e-06	4.26905752104176	1.60644572832631e-06	3.54
Aplp2	chr9	31147556	31213815	-	0.565866594252755	8.31507130489094e-07	6.57160588618561e-06	7.90324658108485	2.53085440696009e-06	3.46
Prdm10	chr9	31313106	31380543	+	0.75288368929346	6.11957561138737e-07	5.11159498449786e-07	0.83528586116105	6.29769950141133e-07	3.84
Nfrkb	chr9	31384191	31423333	+	0.348280720036848	7.8356939100574e-07	5.71353950792189e-06	7.29168287264049	1.7046249580181e-06	3.02
Tmem45b	chr9	31424195	31466238	-	0.789279164732518	6.90985284118891e-07	8.20805449998615e-07	1.1878768895133	1.43021226190158e-07	1.52
Ets1	chr9	32694041	32759820	+	0.224035231852626	3.7918647795501e-07	1.08862480677361e-06	2.8709483857248	1.80423431754247e-08	2.7
St3gal4	chr9	35044578	35118810	-	0.972954805046438	3.5279843615648e-07	1.93371059864311e-06	5.48106340750738	6.45919685110131e-07	0.9
Fam118b	chr9	35214964	35269805	-	0.573647453894217	7.09034256842182e-07	4.68645597128426e-06	6.60963264618028	8.41280931435818e-07	1.48
Cdon	chr9	35450075	35509652	+	0.738308913791381	4.66716473070084e-07	3.74867550193265e-07	0.803201883420501	5.30545826423797e-07	1.08
Stt3a	chr9	36730412	36769578	-	0.568201293389595	9.27287019554178e-07	4.15752139834121e-06	4.48353240223299	2.1870072785584e-06	4.2
Slc37a2	chr9	37227148	37257738	-	0.51465088388872	5.44712734091825e-07	1.15384640541804e-06	2.11826589173061	2.69408020330764e-07	0.58
Ccdc15	chr9	37273834	37350392	-	0.837988761771437	5.02167658229915e-07	5.93553865739012e-06	11.819834591324	8.84713489957151e-07	2.82
Msantd2	chr9	37487320	37526165	+	0.643779141751179	1.42853837002756e-06	6.78387708294842e-06	4.748823850505	9.93107350052047e-06	3.86
Siae	chr9	37611846	37650318	+	1.01886744025977	5.80423882530573e-07	2.18786290425292e-06	3.7694226066545	3.50814697707256e-07	1.02
Vwa5a	chr9	38716267	38745337	+	1.16915765440018	4.75633476917581e-07	5.9783650009594e-07	1.25692687564869	2.45271159511017e-07	3.24
Zfp202	chr9	40190315	40215604	+	0.654816370459261	2.07452372944681e-06	1.19852872919861e-05	5.77736813605024	1.87163732518538e-07	1.78
Scn3b	chr9	40267215	40293618	+	0.884079607932032	5.57241582347225e-07	1.0464849279753e-06	1.87797350579487	1.75567970810914e-07	3.16
Gramd1b	chr9	40295906	40457764	-	0.507151383665747	6.40488028697408e-07	1.03250459278563e-06	1.61205915883469	6.76429633936885e-07	0.64
Ubash3b	chr9	41011640	41159494	-	0.646580076375377	4.10636121608727e-07	8.85484943028249e-07	2.15637372464758	7.31599418383481e-08	3.24
Sorl1	chr9	41966488	42126289	-	0.469233788863588	4.68785387020172e-07	1.50357822410114e-06	3.20739141136334	3.36516912551028e-07	1.66
